AGZS_ID,REMNANTS_DATE,DAYSALES
161,2014-05-24T00:00:00,648
161,2014-05-25T00:00:00,479
161,2014-05-26T00:00:00,810
161,2014-05-27T00:00:00,738
161,2014-05-28T00:00:00,1043
161,2014-05-29T00:00:00,972
161,2014-05-30T00:00:00,1096
161,2014-05-31T00:00:00,351
161,2014-06-01T00:00:00,735
161,2014-06-02T00:00:00,538
161,2014-06-03T00:00:00,964
161,2014-06-04T00:00:00,861
161,2014-06-05T00:00:00,696
161,2014-06-06T00:00:00,1309
161,2014-06-07T00:00:00,1112
161,2014-06-08T00:00:00,602
161,2014-06-09T00:00:00,893
161,2014-06-10T00:00:00,782
161,2014-06-11T00:00:00,829
161,2014-06-12T00:00:00,1068
415,2014-10-08T23:59:00,1913
645,2014-10-08T23:59:00,1321
646,2014-10-08T23:59:00,1318
665,2014-10-08T23:59:00,858
666,2014-10-08T23:59:00,4126
667,2014-10-08T23:59:00,3089
452,2014-10-08T23:59:00,1669
668,2014-10-08T23:59:00,4156
408,2014-10-08T23:59:00,2293
670,2014-10-08T23:59:00,822
896,2014-10-08T23:59:00,1852
897,2014-10-08T23:59:00,1416
1005,2014-10-08T23:59:00,1135
828,2014-10-08T23:59:00,1106
829,2014-10-08T23:59:00,1378
952,2014-10-08T23:59:00,590
837,2014-10-08T23:59:00,2568
838,2014-10-08T23:59:00,627
839,2014-10-08T23:59:00,492
951,2014-10-08T23:59:00,1151
840,2014-10-08T23:59:00,1621
841,2014-10-08T23:59:00,867
950,2014-10-08T23:59:00,461
946,2014-10-08T23:59:00,1905
947,2014-10-08T23:59:00,2239
830,2014-10-08T23:59:00,1523
831,2014-10-08T23:59:00,4698
832,2014-10-08T23:59:00,2768
833,2014-10-08T23:59:00,1845
835,2014-10-08T23:59:00,1291
945,2014-10-08T23:59:00,983
836,2014-10-08T23:59:00,1782
948,2014-10-08T23:59:00,1809
800,2014-10-08T23:59:00,675
801,2014-10-08T23:59:00,830
802,2014-10-08T23:59:00,86
805,2014-10-08T23:59:00,165
806,2014-10-08T23:59:00,1835
807,2014-10-08T23:59:00,867
808,2014-10-08T23:59:00,1467
794,2014-10-08T23:59:00,1530
795,2014-10-08T23:59:00,770
798,2014-10-08T23:59:00,566
809,2014-10-08T23:59:00,623
864,2014-10-08T23:59:00,970
810,2014-10-08T23:59:00,1492
161,2014-06-13T00:00:00,815
385,2013-08-06T23:59:00,0
386,2013-08-06T23:59:00,0
767,2014-09-11T23:59:00,642
894,2014-09-11T23:59:00,0
891,2014-09-11T23:59:00,0
892,2014-09-11T23:59:00,334
893,2014-09-11T23:59:00,0
886,2014-09-11T23:59:00,1412
887,2014-09-11T23:59:00,0
888,2014-09-11T23:59:00,0
889,2014-09-11T23:59:00,0
144,2014-08-06T23:59:00,1262
419,2014-08-06T23:59:00,143
890,2014-09-11T23:59:00,1768
895,2014-09-11T23:59:00,1401
811,2014-10-08T23:59:00,651
812,2014-10-08T23:59:00,931
865,2014-10-08T23:59:00,69
813,2014-10-08T23:59:00,396
866,2014-10-08T23:59:00,575
814,2014-10-08T23:59:00,1414
867,2014-10-08T23:59:00,199
815,2014-10-08T23:59:00,778
775,2014-09-11T23:59:00,1349
194,2013-08-06T23:59:00,482
265,2013-08-06T23:59:00,1456
266,2013-08-06T23:59:00,1735
267,2013-08-06T23:59:00,1229
268,2013-08-06T23:59:00,1189
269,2013-08-06T23:59:00,1866
270,2013-08-06T23:59:00,1812
285,2013-08-06T23:59:00,1460
286,2013-08-06T23:59:00,1514
287,2013-08-06T23:59:00,3630
288,2013-08-06T23:59:00,929
290,2013-08-06T23:59:00,220
291,2013-08-06T23:59:00,354
159,2014-09-12T23:59:00,2768
816,2014-10-08T23:59:00,953
817,2014-10-08T23:59:00,1405
818,2014-10-08T23:59:00,959
819,2014-10-08T23:59:00,43
172,2014-05-01T00:00:00,765
868,2014-10-08T23:59:00,358
820,2014-10-08T23:59:00,412
172,2014-05-02T00:00:00,1201
172,2014-05-03T00:00:00,1015
172,2014-05-04T00:00:00,756
172,2014-05-05T00:00:00,1257
172,2014-05-06T00:00:00,1558
172,2014-05-07T00:00:00,1792
172,2014-05-08T00:00:00,1763
172,2014-05-09T00:00:00,809
172,2014-05-10T00:00:00,1052
172,2014-05-11T00:00:00,675
172,2014-05-12T00:00:00,848
172,2014-05-13T00:00:00,891
172,2014-05-14T00:00:00,1183
172,2014-05-15T00:00:00,1234
172,2014-05-16T00:00:00,1167
172,2014-05-17T00:00:00,1208
172,2014-05-18T00:00:00,975
172,2014-05-19T00:00:00,964
172,2014-05-20T00:00:00,1307
172,2014-05-21T00:00:00,1521
172,2014-05-22T00:00:00,1741
172,2014-05-23T00:00:00,1250
172,2014-05-24T00:00:00,1149
172,2014-05-25T00:00:00,872
172,2014-05-26T00:00:00,777
172,2014-05-27T00:00:00,1046
172,2014-05-28T00:00:00,1434
172,2014-05-29T00:00:00,1886
172,2014-05-30T00:00:00,1140
172,2014-05-31T00:00:00,1377
172,2014-06-01T00:00:00,975
172,2014-06-02T00:00:00,1121
172,2014-06-03T00:00:00,1128
172,2014-06-04T00:00:00,928
172,2014-06-05T00:00:00,1358
172,2014-06-06T00:00:00,1225
172,2014-06-07T00:00:00,1572
172,2014-06-08T00:00:00,1077
172,2014-06-09T00:00:00,677
172,2014-06-10T00:00:00,1224
172,2014-06-11T00:00:00,1508
172,2014-06-12T00:00:00,1761
172,2014-06-13T00:00:00,2030
172,2014-06-14T00:00:00,1366
172,2014-06-15T00:00:00,1233
172,2014-06-16T00:00:00,1501
172,2014-06-17T00:00:00,1557
172,2014-06-18T00:00:00,1940
172,2014-06-19T00:00:00,1712
172,2014-06-20T00:00:00,1706
172,2014-06-21T00:00:00,1515
873,2014-09-11T23:59:00,782
385,2014-08-08T23:59:00,0
172,2014-06-22T00:00:00,1118
172,2014-06-23T00:00:00,1716
172,2014-06-24T00:00:00,1502
172,2014-06-25T00:00:00,2129
172,2014-06-26T00:00:00,1735
821,2014-10-08T23:59:00,618
822,2014-10-08T23:59:00,0
869,2014-10-08T23:59:00,809
209,2014-10-08T23:59:00,2671
823,2014-10-08T23:59:00,564
210,2014-10-08T23:59:00,3925
565,2014-10-08T23:59:00,4417
825,2014-10-08T23:59:00,378
144,2014-08-07T23:59:00,1523
386,2014-08-08T23:59:00,0
419,2014-08-07T23:59:00,875
870,2014-10-08T23:59:00,959
871,2014-10-08T23:59:00,298
172,2014-06-27T00:00:00,2097
872,2014-10-08T23:59:00,1173
827,2014-10-08T23:59:00,728
686,2014-10-08T23:59:00,1121
689,2014-10-08T23:59:00,304
211,2014-10-08T23:59:00,3286
144,2014-08-08T23:59:00,2690
419,2014-08-08T23:59:00,1806
688,2014-10-08T23:59:00,1678
172,2014-06-28T00:00:00,2041
172,2014-06-29T00:00:00,1304
172,2014-06-30T00:00:00,1963
691,2014-10-08T23:59:00,810
685,2014-10-08T23:59:00,1300
227,2014-10-08T23:59:00,3664
214,2014-10-08T23:59:00,1069
385,2014-06-01T23:59:00,0
386,2014-06-01T23:59:00,0
690,2014-10-08T23:59:00,126
215,2014-10-08T23:59:00,1766
144,2014-08-09T23:59:00,672
172,2014-07-01T00:00:00,1707
419,2014-08-09T23:59:00,1463
155,2014-10-08T23:59:00,1028
687,2014-10-08T23:59:00,1192
693,2014-10-08T23:59:00,587
106,2013-12-17T23:59:00,2199
107,2013-12-17T23:59:00,1791
385,2013-05-23T23:59:00,0
386,2013-05-23T23:59:00,0
108,2013-12-17T23:59:00,1612
109,2013-12-17T23:59:00,3077
110,2013-12-17T23:59:00,1576
111,2013-12-17T23:59:00,1432
112,2013-12-17T23:59:00,1355
328,2013-12-17T23:59:00,581
329,2013-12-17T23:59:00,917
330,2013-12-17T23:59:00,374
385,2013-11-12T23:59:00,0
194,2013-05-23T23:59:00,498
265,2013-05-23T23:59:00,2033
266,2013-05-23T23:59:00,1458
267,2013-05-23T23:59:00,920
268,2013-05-23T23:59:00,944
269,2013-05-23T23:59:00,531
270,2013-05-23T23:59:00,919
285,2013-05-23T23:59:00,1285
286,2013-05-23T23:59:00,956
287,2013-05-23T23:59:00,3122
288,2013-05-23T23:59:00,662
290,2013-05-23T23:59:00,396
291,2013-05-23T23:59:00,553
800,2014-10-01T23:59:00,669
801,2014-10-01T23:59:00,936
802,2014-10-01T23:59:00,98
805,2014-10-01T23:59:00,185
806,2014-10-01T23:59:00,1589
807,2014-10-01T23:59:00,628
808,2014-10-01T23:59:00,1433
794,2014-10-01T23:59:00,2391
795,2014-10-01T23:59:00,607
798,2014-10-01T23:59:00,686
809,2014-10-01T23:59:00,493
864,2014-10-01T23:59:00,1382
810,2014-10-01T23:59:00,1019
811,2014-10-01T23:59:00,429
189,2014-05-03T00:00:00,2615
105,2013-05-23T23:59:00,1036
106,2013-05-23T23:59:00,2981
107,2013-05-23T23:59:00,1387
108,2013-05-23T23:59:00,1794
109,2013-05-23T23:59:00,2800
110,2013-05-23T23:59:00,1835
111,2013-05-23T23:59:00,1289
112,2013-05-23T23:59:00,1572
328,2013-05-23T23:59:00,505
329,2013-05-23T23:59:00,846
330,2013-05-23T23:59:00,496
812,2014-10-01T23:59:00,679
865,2014-10-01T23:59:00,121
813,2014-10-01T23:59:00,372
866,2014-10-01T23:59:00,348
107,2013-11-12T23:59:00,1530
108,2013-11-12T23:59:00,1800
109,2013-11-12T23:59:00,3413
110,2013-11-12T23:59:00,2496
111,2013-11-12T23:59:00,1848
814,2014-10-01T23:59:00,1258
112,2013-11-12T23:59:00,1710
328,2013-11-12T23:59:00,970
329,2013-11-12T23:59:00,1272
330,2013-11-12T23:59:00,622
867,2014-10-01T23:59:00,194
815,2014-10-01T23:59:00,1226
816,2014-10-01T23:59:00,1021
817,2014-10-01T23:59:00,1180
818,2014-10-01T23:59:00,805
819,2014-10-01T23:59:00,45
868,2014-10-01T23:59:00,302
820,2014-10-01T23:59:00,435
821,2014-10-01T23:59:00,671
822,2014-10-01T23:59:00,100
869,2014-10-01T23:59:00,595
823,2014-10-01T23:59:00,273
825,2014-10-01T23:59:00,296
114,2013-11-12T23:59:00,1053
105,2013-11-12T23:59:00,1790
106,2013-11-12T23:59:00,3954
870,2014-10-01T23:59:00,765
871,2014-10-01T23:59:00,404
385,2013-05-24T23:59:00,0
386,2013-05-24T23:59:00,0
872,2014-10-01T23:59:00,368
827,2014-10-01T23:59:00,852
686,2014-10-01T23:59:00,845
689,2014-10-01T23:59:00,444
688,2014-10-01T23:59:00,1576
691,2014-10-01T23:59:00,1175
685,2014-10-01T23:59:00,1108
690,2014-10-01T23:59:00,87
687,2014-10-01T23:59:00,1227
693,2014-10-01T23:59:00,619
692,2014-10-01T23:59:00,317
985,2014-10-01T23:59:00,948
694,2014-10-01T23:59:00,3523
695,2014-10-01T23:59:00,899
697,2014-10-01T23:59:00,748
696,2014-10-01T23:59:00,1307
194,2013-11-12T23:59:00,941
265,2013-11-12T23:59:00,1942
266,2013-11-12T23:59:00,1539
267,2013-11-12T23:59:00,800
268,2013-11-12T23:59:00,941
269,2013-11-12T23:59:00,1190
194,2013-05-24T23:59:00,668
265,2013-05-24T23:59:00,1592
266,2013-05-24T23:59:00,1476
267,2013-05-24T23:59:00,818
268,2013-05-24T23:59:00,841
269,2013-05-24T23:59:00,737
270,2013-05-24T23:59:00,982
285,2013-05-24T23:59:00,1694
286,2013-05-24T23:59:00,1513
287,2013-05-24T23:59:00,3184
288,2013-05-24T23:59:00,839
290,2013-05-24T23:59:00,449
291,2013-05-24T23:59:00,988
270,2013-11-12T23:59:00,1214
285,2013-11-12T23:59:00,911
286,2013-11-12T23:59:00,1464
287,2013-11-12T23:59:00,4786
288,2013-11-12T23:59:00,943
290,2013-11-12T23:59:00,956
698,2014-10-01T23:59:00,135
699,2014-10-01T23:59:00,956
776,2014-10-01T23:59:00,1519
777,2014-10-01T23:59:00,1527
778,2014-10-01T23:59:00,1412
779,2014-10-01T23:59:00,503
386,2013-11-12T23:59:00,0
780,2014-10-01T23:59:00,608
781,2014-10-01T23:59:00,1597
782,2014-10-01T23:59:00,1728
784,2014-10-01T23:59:00,882
785,2014-10-01T23:59:00,1063
189,2014-05-02T00:00:00,3305
189,2014-05-04T00:00:00,2889
189,2014-05-05T00:00:00,4031
189,2014-05-06T00:00:00,4366
189,2014-05-07T00:00:00,4960
189,2014-05-08T00:00:00,4765
189,2014-05-09T00:00:00,3604
189,2014-05-10T00:00:00,2919
189,2014-05-11T00:00:00,2811
189,2014-05-12T00:00:00,4380
115,2013-11-12T23:59:00,434
116,2013-11-12T23:59:00,2083
117,2013-11-12T23:59:00,1284
118,2013-11-12T23:59:00,2044
119,2013-11-12T23:59:00,1260
120,2013-11-12T23:59:00,1621
121,2013-11-12T23:59:00,0
122,2013-11-12T23:59:00,219
123,2013-11-12T23:59:00,1889
124,2013-11-12T23:59:00,2710
125,2013-11-12T23:59:00,1988
126,2013-11-12T23:59:00,1197
127,2013-11-12T23:59:00,1723
128,2013-11-12T23:59:00,1255
129,2013-11-12T23:59:00,1165
130,2013-11-12T23:59:00,3297
131,2013-11-12T23:59:00,3058
132,2013-11-12T23:59:00,2883
133,2013-11-12T23:59:00,1664
134,2013-11-12T23:59:00,1852
385,2013-05-25T23:59:00,0
386,2013-05-25T23:59:00,0
135,2013-11-12T23:59:00,2125
136,2013-11-12T23:59:00,2591
137,2013-11-12T23:59:00,982
138,2013-11-12T23:59:00,2809
139,2013-11-12T23:59:00,4383
327,2013-11-12T23:59:00,972
189,2014-05-13T00:00:00,4107
189,2014-05-14T00:00:00,3874
189,2014-05-15T00:00:00,4295
189,2014-05-16T00:00:00,4833
189,2014-05-17T00:00:00,3768
189,2014-05-18T00:00:00,3056
189,2014-05-19T00:00:00,3991
189,2014-05-20T00:00:00,3757
189,2014-05-21T00:00:00,4105
189,2014-05-22T00:00:00,4525
189,2014-05-23T00:00:00,4810
189,2014-05-24T00:00:00,4126
189,2014-05-25T00:00:00,3546
189,2014-05-26T00:00:00,3766
189,2014-05-27T00:00:00,4247
189,2014-05-28T00:00:00,4734
189,2014-05-29T00:00:00,4826
194,2013-05-25T23:59:00,631
265,2013-05-25T23:59:00,2054
266,2013-05-25T23:59:00,1589
267,2013-05-25T23:59:00,1079
268,2013-05-25T23:59:00,766
269,2013-05-25T23:59:00,729
270,2013-05-25T23:59:00,976
285,2013-05-25T23:59:00,758
286,2013-05-25T23:59:00,1118
287,2013-05-25T23:59:00,3155
288,2013-05-25T23:59:00,1051
290,2013-05-25T23:59:00,351
291,2013-05-25T23:59:00,218
189,2014-05-30T00:00:00,4700
189,2014-05-31T00:00:00,4937
189,2014-06-01T00:00:00,3311
189,2014-06-02T00:00:00,4298
189,2014-06-03T00:00:00,4399
189,2014-06-04T00:00:00,4125
189,2014-06-05T00:00:00,4523
189,2014-06-06T00:00:00,5513
189,2014-06-07T00:00:00,4766
189,2014-06-08T00:00:00,3146
189,2014-06-09T00:00:00,3867
189,2014-06-10T00:00:00,4314
189,2014-06-11T00:00:00,4322
189,2014-06-12T00:00:00,4189
189,2014-06-13T00:00:00,5389
189,2014-06-14T00:00:00,4090
189,2014-06-15T00:00:00,3589
189,2014-06-16T00:00:00,4608
189,2014-06-17T00:00:00,4292
189,2014-06-18T00:00:00,4346
189,2014-06-19T00:00:00,4058
189,2014-06-20T00:00:00,4925
189,2014-06-21T00:00:00,3671
189,2014-06-22T00:00:00,3357
189,2014-06-23T00:00:00,3291
189,2014-06-24T00:00:00,4415
189,2014-06-25T00:00:00,4322
189,2014-06-26T00:00:00,4716
189,2014-06-27T00:00:00,5064
189,2014-06-28T00:00:00,4146
189,2014-06-29T00:00:00,2731
189,2014-06-30T00:00:00,3717
189,2014-07-01T00:00:00,4256
189,2014-07-02T00:00:00,4072
249,2014-03-31T00:00:00,1204
249,2014-04-01T00:00:00,1875
249,2014-04-02T00:00:00,1025
249,2014-04-03T00:00:00,1964
249,2014-04-04T00:00:00,1491
249,2014-04-05T00:00:00,2978
249,2014-04-06T00:00:00,1015
249,2014-04-07T00:00:00,870
249,2014-04-08T00:00:00,1561
249,2014-04-09T00:00:00,1557
249,2014-04-10T00:00:00,1064
249,2014-04-11T00:00:00,1878
249,2014-04-12T00:00:00,3044
249,2014-04-13T00:00:00,1195
249,2014-04-14T00:00:00,1201
249,2014-04-15T00:00:00,1691
249,2014-04-16T00:00:00,944
249,2014-04-17T00:00:00,1917
249,2014-04-18T00:00:00,2334
249,2014-04-19T00:00:00,3110
249,2014-04-20T00:00:00,870
249,2014-04-21T00:00:00,1172
249,2014-04-22T00:00:00,1305
249,2014-04-23T00:00:00,967
249,2014-04-24T00:00:00,1814
249,2014-04-25T00:00:00,2886
249,2014-04-26T00:00:00,3176
249,2014-04-27T00:00:00,1801
249,2014-04-28T00:00:00,1806
249,2014-04-29T00:00:00,1555
249,2014-04-30T00:00:00,1112
249,2014-05-01T00:00:00,1790
249,2014-05-02T00:00:00,3307
249,2014-05-03T00:00:00,3242
249,2014-05-04T00:00:00,1491
249,2014-05-05T00:00:00,1786
249,2014-05-06T00:00:00,2129
249,2014-05-07T00:00:00,1471
249,2014-05-08T00:00:00,2166
249,2014-05-09T00:00:00,3263
249,2014-05-10T00:00:00,3308
249,2014-05-11T00:00:00,1645
249,2014-05-12T00:00:00,1913
249,2014-05-13T00:00:00,1779
249,2014-05-14T00:00:00,1787
249,2014-05-15T00:00:00,1927
249,2014-05-16T00:00:00,3292
249,2014-05-17T00:00:00,3374
249,2014-05-18T00:00:00,1451
249,2014-05-19T00:00:00,1783
249,2014-05-20T00:00:00,2191
249,2014-05-21T00:00:00,1888
249,2014-05-22T00:00:00,2278
249,2014-05-23T00:00:00,3489
249,2014-05-24T00:00:00,3440
249,2014-05-25T00:00:00,1359
565,2014-09-29T23:59:00,4502
175,2014-09-29T23:59:00,2557
385,2014-09-29T23:59:00,0
1027,2014-10-13T23:59:00,110
1025,2014-10-13T23:59:00,1653
227,2014-09-29T23:59:00,2481
214,2014-09-29T23:59:00,1382
215,2014-09-29T23:59:00,1432
216,2014-09-29T23:59:00,4198
247,2014-09-29T23:59:00,769
248,2014-09-29T23:59:00,1363
249,2014-09-29T23:59:00,1989
245,2014-09-29T23:59:00,2624
250,2014-09-29T23:59:00,2706
251,2014-09-29T23:59:00,1837
252,2014-09-29T23:59:00,1319
253,2014-09-29T23:59:00,2332
152,2014-10-13T23:59:00,978
153,2014-10-13T23:59:00,4000
208,2014-09-29T23:59:00,0
188,2014-09-29T23:59:00,2540
189,2014-09-29T23:59:00,4892
486,2014-10-13T23:59:00,2020
191,2014-09-29T23:59:00,1760
192,2014-09-29T23:59:00,2838
154,2014-10-13T23:59:00,2527
326,2014-09-29T23:59:00,1683
487,2014-10-13T23:59:00,2275
305,2014-09-29T23:59:00,1465
195,2014-09-29T23:59:00,2125
368,2014-09-29T23:59:00,959
196,2014-09-29T23:59:00,798
369,2014-09-29T23:59:00,1117
197,2014-09-29T23:59:00,2928
155,2014-10-13T23:59:00,1181
156,2014-10-13T23:59:00,2167
177,2014-09-29T23:59:00,4345
605,2014-10-13T23:59:00,822
506,2014-10-13T23:59:00,3387
507,2014-10-13T23:59:00,5003
508,2014-10-13T23:59:00,1592
505,2014-10-13T23:59:00,2350
157,2014-10-13T23:59:00,1669
158,2014-10-13T23:59:00,4393
159,2014-10-13T23:59:00,2335
160,2014-10-13T23:59:00,3850
161,2014-10-13T23:59:00,760
162,2014-10-13T23:59:00,2359
163,2014-10-13T23:59:00,3443
509,2014-10-13T23:59:00,0
164,2014-10-13T23:59:00,1005
194,2013-07-03T23:59:00,445
265,2013-07-03T23:59:00,1350
266,2013-07-03T23:59:00,1742
267,2013-07-03T23:59:00,940
268,2013-07-03T23:59:00,1072
269,2013-07-03T23:59:00,1095
270,2013-07-03T23:59:00,1952
285,2013-07-03T23:59:00,1279
286,2013-07-03T23:59:00,1651
287,2013-07-03T23:59:00,2897
288,2013-07-03T23:59:00,389
165,2014-10-13T23:59:00,1925
166,2014-10-13T23:59:00,3271
167,2014-10-13T23:59:00,1088
510,2014-10-13T23:59:00,1451
168,2014-10-13T23:59:00,2904
209,2014-09-29T23:59:00,2682
210,2014-09-29T23:59:00,2941
386,2014-09-29T23:59:00,389
1026,2014-09-29T23:59:00,385
290,2013-07-03T23:59:00,590
1027,2014-09-29T23:59:00,0
1025,2014-09-29T23:59:00,1422
488,2014-10-13T23:59:00,1706
211,2014-09-29T23:59:00,2952
291,2013-07-03T23:59:00,1359
178,2014-09-29T23:59:00,2469
179,2014-09-29T23:59:00,1467
181,2014-09-29T23:59:00,814
182,2014-09-29T23:59:00,862
367,2014-09-29T23:59:00,760
183,2014-09-29T23:59:00,1381
169,2014-10-13T23:59:00,691
185,2014-09-29T23:59:00,825
170,2014-10-13T23:59:00,1383
385,2013-10-15T23:59:00,0
171,2014-10-13T23:59:00,1176
172,2014-10-13T23:59:00,2214
386,2013-10-15T23:59:00,0
173,2014-10-13T23:59:00,4753
174,2014-10-13T23:59:00,4007
925,2014-10-13T23:59:00,1282
926,2014-10-13T23:59:00,1310
144,2014-09-29T23:59:00,1855
419,2014-09-29T23:59:00,1000
420,2014-09-29T23:59:00,396
145,2014-09-29T23:59:00,2338
149,2014-10-13T23:59:00,3302
147,2014-09-29T23:59:00,1776
150,2014-10-13T23:59:00,1470
292,2014-09-29T23:59:00,1690
148,2014-09-29T23:59:00,2107
152,2014-09-29T23:59:00,1186
153,2014-09-29T23:59:00,3288
486,2014-09-29T23:59:00,2926
151,2014-10-13T23:59:00,1777
142,2014-10-13T23:59:00,4645
155,2014-09-29T23:59:00,855
143,2014-10-13T23:59:00,4532
605,2014-09-29T23:59:00,1292
506,2014-09-29T23:59:00,2697
507,2014-09-29T23:59:00,5003
144,2014-10-13T23:59:00,1988
505,2014-09-29T23:59:00,1653
419,2014-10-13T23:59:00,1125
158,2014-09-29T23:59:00,3732
159,2014-09-29T23:59:00,1856
160,2014-09-29T23:59:00,3434
161,2014-09-29T23:59:00,686
420,2014-10-13T23:59:00,801
163,2014-09-29T23:59:00,3805
509,2014-09-29T23:59:00,1137
164,2014-09-29T23:59:00,691
165,2014-09-29T23:59:00,1980
166,2014-09-29T23:59:00,4074
167,2014-09-29T23:59:00,1712
510,2014-09-29T23:59:00,1252
145,2014-10-13T23:59:00,1820
488,2014-09-29T23:59:00,1505
146,2014-10-13T23:59:00,1822
170,2014-09-29T23:59:00,1398
147,2014-10-13T23:59:00,2076
249,2014-05-26T00:00:00,1581
249,2014-05-27T00:00:00,2303
249,2014-05-28T00:00:00,2028
249,2014-05-29T00:00:00,2434
194,2013-10-15T23:59:00,782
265,2013-10-15T23:59:00,1991
266,2013-10-15T23:59:00,1872
267,2013-10-15T23:59:00,814
249,2014-05-30T00:00:00,3543
249,2014-05-31T00:00:00,3506
249,2014-06-01T00:00:00,1533
268,2013-10-15T23:59:00,928
269,2013-10-15T23:59:00,796
249,2014-06-02T00:00:00,2490
270,2013-10-15T23:59:00,1395
285,2013-10-15T23:59:00,1373
286,2013-10-15T23:59:00,1701
249,2014-06-03T00:00:00,1911
287,2013-10-15T23:59:00,4154
249,2014-06-04T00:00:00,2047
288,2013-10-15T23:59:00,718
290,2013-10-15T23:59:00,599
249,2014-06-05T00:00:00,1513
249,2014-06-06T00:00:00,3595
249,2014-06-07T00:00:00,3572
249,2014-06-08T00:00:00,2226
249,2014-06-09T00:00:00,1590
249,2014-06-10T00:00:00,1710
249,2014-06-11T00:00:00,1617
249,2014-06-12T00:00:00,1631
249,2014-06-13T00:00:00,3720
249,2014-06-14T00:00:00,3638
249,2014-06-15T00:00:00,1367
249,2014-06-16T00:00:00,1638
249,2014-06-17T00:00:00,1536
249,2014-06-18T00:00:00,1647
249,2014-06-19T00:00:00,1955
249,2014-06-20T00:00:00,3774
249,2014-06-21T00:00:00,3704
249,2014-06-22T00:00:00,1279
249,2014-06-23T00:00:00,1371
249,2014-06-24T00:00:00,1735
249,2014-06-25T00:00:00,1404
249,2014-06-26T00:00:00,2340
249,2014-06-27T00:00:00,3862
249,2014-06-28T00:00:00,3770
249,2014-06-29T00:00:00,1196
249,2014-06-30T00:00:00,2163
249,2014-07-01T00:00:00,1705
249,2014-07-02T00:00:00,1531
249,2014-07-03T00:00:00,1893
114,2013-07-03T23:59:00,982
115,2013-07-03T23:59:00,544
116,2013-07-03T23:59:00,2749
117,2013-07-03T23:59:00,1627
118,2013-07-03T23:59:00,2032
119,2013-07-03T23:59:00,1090
120,2013-07-03T23:59:00,1739
121,2013-07-03T23:59:00,824
122,2013-07-03T23:59:00,563
123,2013-07-03T23:59:00,2621
124,2013-07-03T23:59:00,2034
125,2013-07-03T23:59:00,1544
126,2013-07-03T23:59:00,1019
127,2013-07-03T23:59:00,1771
128,2013-07-03T23:59:00,1533
129,2013-07-03T23:59:00,693
130,2013-07-03T23:59:00,2761
131,2013-07-03T23:59:00,1758
132,2013-07-03T23:59:00,3580
249,2014-07-04T00:00:00,1668
249,2014-07-05T00:00:00,2033
249,2014-07-06T00:00:00,1621
152,2014-01-26T00:00:00,245
267,2013-09-29T23:59:00,962
152,2014-01-27T00:00:00,0
152,2014-01-28T00:00:00,150
152,2014-01-29T00:00:00,163
367,2014-05-07T00:00:00,1036
152,2014-01-30T00:00:00,0
367,2014-05-08T00:00:00,927
367,2014-05-09T00:00:00,844
367,2014-05-10T00:00:00,868
152,2014-01-31T00:00:00,0
152,2014-02-01T00:00:00,206
152,2014-02-02T00:00:00,411
152,2014-02-03T00:00:00,313
152,2014-02-04T00:00:00,143
367,2014-05-11T00:00:00,671
152,2014-02-05T00:00:00,641
367,2014-05-12T00:00:00,586
367,2014-05-13T00:00:00,1052
367,2014-05-14T00:00:00,794
367,2014-05-15T00:00:00,915
367,2014-05-16T00:00:00,1187
367,2014-05-05T00:00:00,786
367,2014-05-17T00:00:00,979
114,2013-09-29T23:59:00,2055
367,2014-05-18T00:00:00,665
367,2014-05-19T00:00:00,957
152,2014-02-06T00:00:00,528
367,2014-05-20T00:00:00,1126
152,2014-02-07T00:00:00,652
367,2014-05-21T00:00:00,943
367,2014-05-22T00:00:00,1116
545,2014-02-05T23:59:00,285
367,2014-05-23T00:00:00,822
367,2014-05-24T00:00:00,875
367,2014-05-25T00:00:00,625
367,2014-05-26T00:00:00,520
367,2014-05-27T00:00:00,622
160,2014-05-14T23:59:00,3328
152,2014-02-08T00:00:00,500
152,2014-02-09T00:00:00,308
367,2014-05-28T00:00:00,622
367,2014-05-29T00:00:00,651
386,2013-09-29T23:59:00,0
152,2014-02-10T00:00:00,327
265,2013-09-29T23:59:00,1419
266,2013-09-29T23:59:00,2332
152,2014-02-11T00:00:00,395
367,2014-05-30T00:00:00,592
367,2014-05-06T00:00:00,985
367,2014-05-31T00:00:00,734
367,2014-06-01T00:00:00,790
367,2014-06-02T00:00:00,726
367,2014-06-03T00:00:00,1089
367,2014-06-04T00:00:00,753
152,2014-02-12T00:00:00,547
367,2014-06-05T00:00:00,771
347,2014-05-14T23:59:00,199
348,2014-05-14T23:59:00,372
367,2014-06-06T00:00:00,1007
367,2014-06-07T00:00:00,736
367,2014-06-08T00:00:00,711
152,2014-02-13T00:00:00,340
268,2013-09-29T23:59:00,704
269,2013-09-29T23:59:00,1263
270,2013-09-29T23:59:00,1352
151,2014-08-17T00:00:00,3662
151,2014-08-18T00:00:00,3042
151,2014-08-19T00:00:00,2827
151,2014-08-20T00:00:00,2933
151,2014-08-21T00:00:00,2835
151,2014-08-22T00:00:00,2742
151,2014-08-23T00:00:00,2727
151,2014-08-24T00:00:00,2766
151,2014-08-25T00:00:00,3153
151,2014-08-26T00:00:00,2495
151,2014-08-27T00:00:00,3136
151,2014-08-28T00:00:00,2309
151,2014-08-29T00:00:00,2089
